WASP-170 b,5.085E+02,6.357E+01,-6.357E+01,1.229E+01,9.528E-01,-9.528E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2337 b,5.085E+02,4.767E+01,-4.767E+01,1.009E+01,1.121E+00,-1.121E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-5 b,5.053E+02,1.684E+01,-1.653E+01,1.317E+01,6.277E-01,-6.277E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-40 b,5.053E+02,7.628E+01,-7.628E+01,1.771E+01,1.793E+00,-1.345E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2236 b,5.022E+02,1.271E+02,-1.240E+02,1.437E+01,3.587E-01,-3.475E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-72 b,4.914E+02,1.875E+01,-1.780E+01,1.424E+01,2.242E+00,-2.242E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-65 b,4.895E+02,4.767E+01,-5.085E+01,1.246E+01,6.613E-01,-6.613E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-59 b,4.895E+02,2.129E+01,-2.129E+01,1.259E+01,1.457E-01,-1.457E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-481 b,4.863E+02,9.535E+00,-9.535E+00,1.110E+01,1.121E-01,-1.121E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-2 A b,4.853E+02,2.765E+01,-2.797E+01,1.446E+01,7.174E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-1647 b,4.830E+02,2.060E+02,-2.060E+02,1.187E+01,1.377E-01,-1.377E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-136 b,4.799E+02,2.543E+01,-2.543E+01,1.547E+01,1.793E+00,-1.793E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-103 b,4.736E+02,2.797E+01,-2.797E+01,1.713E+01,8.183E-01,-5.268E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-4551 b,4.736E+02,4.132E+01,-4.132E+01,1.186E+01,1.233E+00,-6.950E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-53 b,4.694E+02,1.335E+01,-1.398E+01,1.477E+01,1.020E+00,-1.020E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-93 b,4.672E+02,9.217E+01,-9.217E+01,1.790E+01,8.631E-01,-8.631E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-23 b,4.672E+02,2.288E+01,-2.288E+01,2.085E+01,3.363E+00,-4.484E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-3 b,4.672E+02,2.225E+01,-2.225E+01,1.513E+01,7.846E-01,-7.846E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-50 b,4.672E+02,2.860E+01,-2.860E+01,1.289E+01,5.604E-01,-5.604E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-564 b,4.650E+02,3.178E+01,-3.051E+01,1.143E+01,7.958E+00,-3.251E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-74 A b,4.640E+02,4.450E+01,-4.450E+01,1.157E+01,2.354E-01,-2.354E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-67 b,4.609E+02,3.814E+01,-3.814E+01,1.889E+01,5.268E-01,-5.268E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KOI-1257 b,4.608E+02,1.112E+02,-1.112E+02,1.054E+01,1.350E+00,-1.350E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TrES-2 b,4.577E+02,6.674E+01,-6.674E+01,1.396E+01,5.044E-01,-4.596E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-4137 b,4.577E+02,5.403E+01,-4.767E+01,1.357E+01,4.484E-01,-4.372E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1295 b,4.513E+02,2.543E+01,-2.543E+01,1.569E+01,8.967E-01,-8.967E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-178 b,4.481E+02,1.367E+02,-1.621E+02,2.175E+01,6.725E-01,-6.501E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-12 b,4.481E+02,3.178E+01,-3.178E+01,2.039E+01,1.592E+00,-1.592E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
OGLE-TR-56 b,4.418E+02,5.721E+01,-5.403E+01,1.528E+01,1.031E+00,-1.009E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-77 b,4.367E+02,3.178E+01,-2.352E+01,1.306E+01,2.354E-01,-2.354E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-2 b,4.354E+02,5.085E+01,-5.085E+01,1.258E+01,2.690E-01,-2.690E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-447 b,4.354E+02,1.526E+02,-1.462E+02,1.849E+01,6.610E+00,-6.280E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-237 b,4.342E+02,3.496E+01,-2.924E+01,1.606E+01,6.277E-01,-5.492E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
OGLE-TR-113 b,4.322E+02,5.085E+01,-4.767E+01,1.225E+01,3.139E-01,-2.466E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-50 b,4.319E+02,2.225E+01,-2.733E+01,1.444E+01,7.174E-01,-7.174E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-8 b,4.303E+02,1.112E+01,-1.112E+01,1.681E+01,7.846E-01,-7.846E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-91 b,4.259E+02,2.543E+01,-2.543E+01,1.155E+01,4.484E-01,-4.484E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
NGTS-6 b,4.256E+02,8.899E+00,-8.899E+00,1.486E+01,1.087E+00,-1.255E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-17 b,4.253E+02,2.066E+01,-2.066E+01,8.709E+00,6.277E-01,-6.277E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-13 b,4.230E+02,2.320E+01,-2.320E+01,9.920E+00,1.569E-01,-1.569E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-97 b,4.205E+02,1.812E+01,-1.780E+01,1.267E+01,6.725E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Qatar-1 b,4.199E+02,1.303E+01,-1.271E+01,1.323E+01,1.009E+00,-1.009E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-5542 b,4.195E+02,3.178E+01,-3.178E+01,1.131E+01,4.035E-01,-3.923E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-17 b,4.164E+02,8.899E+01,-9.217E+01,1.709E+01,7.286E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-4 b,4.160E+02,1.271E+01,-1.240E+01,1.143E+01,4.147E-01,-4.147E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2537 b,4.154E+02,2.892E+01,-2.797E+01,1.125E+01,6.613E-01,-6.837E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-68 b,4.100E+02,1.875E+01,-1.875E+01,1.381E+01,4.372E-01,-3.251E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-113 b,4.100E+02,4.132E+01,-4.450E+01,1.042E+01,1.121E+00,-7.846E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2010 b,4.087E+02,1.748E+01,-1.812E+01,1.181E+01,3.026E-01,-3.026E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-14 b,4.081E+02,1.017E+01,-1.017E+01,1.954E+01,5.268E-01,-5.268E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-7 b,4.068E+02,5.721E+01,-5.721E+01,1.718E+01,5.156E-01,-5.268E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-428 b,4.068E+02,4.132E+01,-4.132E+01,1.211E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WTS-2 b,4.036E+02,6.039E+01,-6.674E+01,1.528E+01,6.837E-01,-6.837E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-104 b,4.030E+02,1.589E+01,-1.557E+01,1.274E+01,4.147E-01,-4.147E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-85 A b,4.021E+02,2.066E+01,-2.066E+01,1.390E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-677 b,3.922E+02,2.670E+01,-2.638E+01,1.311E+01,3.251E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-130 b,3.909E+02,1.271E+01,-1.271E+01,9.976E+00,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-119 b,3.909E+02,2.543E+01,-2.543E+01,1.569E+01,2.242E+00,-2.242E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-35 b,3.884E+02,2.479E+01,-2.479E+01,1.641E+01,7.734E-01,-4.932E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-64 b,3.881E+02,2.320E+01,-2.257E+01,1.425E+01,4.372E-01,-4.372E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-138 b,3.878E+02,2.543E+01,-2.543E+01,1.222E+01,5.605E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-163 b,3.878E+02,3.814E+01,-3.814E+01,1.669E+01,3.811E-01,-3.811E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1601 b,3.870E+02,1.600E+01,-1.700E+01,1.420E+01,6.486E-01,-5.112E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-95 b,3.827E+02,2.257E+01,-2.352E+01,1.356E+01,6.725E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-37 b,3.814E+02,3.814E+01,-3.496E+01,1.320E+01,8.631E-01,-8.631E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-33 b,3.789E+02,1.684E+01,-1.684E+01,1.379E+01,1.255E+00,-9.079E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Qatar-9 b,3.782E+02,5.085E+01,-5.085E+01,1.131E+01,1.569E-01,-1.569E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-18 b,3.750E+02,3.496E+01,-3.496E+01,1.760E+01,4.708E-01,-4.035E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-157 b,3.750E+02,4.132E+01,-3.814E+01,1.441E+01,2.578E-01,-2.242E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-4 b,3.750E+02,1.526E+02,-1.526E+02,1.491E+01,3.026E+00,-3.026E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1181 b,3.747E+02,7.310E+00,-7.310E+00,1.703E+01,6.613E-01,-6.613E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-47 b,3.740E+02,1.700E+01,-1.600E+01,1.286E+01,1.000E-01,-1.000E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HD 2685 b,3.719E+02,3.814E+01,-3.814E+01,1.614E+01,5.605E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-82 b,3.719E+02,6.357E+01,-6.357E+01,1.816E+01,1.457E+00,-1.457E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-6016 b,3.719E+02,2.860E+01,-2.860E+01,1.367E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HD 189733 b,3.706E+02,1.653E+01,-1.557E+01,1.254E+01,4.259E-01,-4.259E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-133 b,3.687E+02,2.860E+01,-2.860E+01,1.356E+01,5.605E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
V1298 Tau e,3.687E+02,9.535E+01,-9.535E+01,8.239E+00,8.070E-01,-8.070E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-121 b,3.677E+02,2.225E+01,-2.225E+01,1.965E+01,4.035E-01,-4.035E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-19 b,3.671E+02,2.288E+01,-2.288E+01,1.446E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-19 b,3.668E+02,2.479E+01,-2.543E+01,1.586E+01,4.932E-01,-5.380E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-4153 b,3.655E+02,5.721E+01,-5.721E+01,1.612E+01,5.044E-01,-4.708E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1855 b,3.601E+02,3.051E+01,-2.892E+01,1.849E+01,5.829E+00,-4.147E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-1 b,3.591E+02,2.225E+01,-2.225E+01,1.659E+01,6.725E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-4379 b,3.537E+02,2.257E+01,-2.257E+01,1.669E+01,8.855E-01,-8.855E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-34 b,3.528E+02,1.494E+02,-1.494E+02,1.199E+01,2.466E+00,-2.466E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-3819 b,3.528E+02,5.721E+01,-6.357E+01,1.314E+01,4.035E-01,-3.923E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-6 b,3.515E+02,1.240E+01,-1.271E+01,1.491E+01,6.837E-01,-6.837E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-858 B b,3.496E+02,2.543E+01,-2.225E+01,1.407E+01,4.372E-01,-4.372E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-35 b,3.496E+02,1.176E+02,-1.176E+02,1.883E+01,1.233E+00,-1.233E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
KPS-1 b,3.464E+02,2.733E+01,-2.765E+01,1.155E+01,1.457E+00,-1.345E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-171 b,3.445E+02,2.988E+01,-2.988E+01,1.098E+01,7.846E-01,-4.484E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-7 b,3.442E+02,2.956E+01,-2.797E+01,1.528E+01,1.042E+00,-1.042E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-5205 b,3.430E+02,1.800E+01,-1.700E+01,1.160E+01,3.000E-01,-3.000E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-424 b,3.420E+02,3.051E+01,-2.924E+01,9.976E+00,8.967E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-3 b,3.404E+02,4.322E+01,-4.322E+01,1.548E+01,3.923E-01,-3.923E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
OGLE-TR-182 b,3.401E+02,4.767E+01,-6.357E+01,1.648E+01,1.569E+00,-1.569E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-14 b,3.398E+02,2.988E+01,-3.083E+01,1.165E+01,3.587E-01,-2.466E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-24 b,3.369E+02,9.535E+00,-9.217E+00,1.457E+01,4.372E-01,-4.259E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-61 b,3.359E+02,2.225E+01,-2.225E+01,1.008E+01,3.026E-01,-3.026E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-6130 b,3.337E+02,1.907E+01,-1.907E+01,1.435E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
XO-5 b,3.325E+02,1.049E+01,-1.049E+01,1.243E+01,5.605E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-6383 A b,3.310E+02,3.000E+01,-3.000E+01,1.129E+01,4.100E-01,-3.700E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-48 b,3.277E+02,1.462E+01,-1.430E+01,1.872E+01,1.121E+00,-1.121E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-58 A b,3.274E+02,7.310E+01,-7.310E+01,1.227E+01,6.950E-01,-6.950E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-87 b,3.242E+02,8.800E+00,-8.800E+00,1.349E+01,5.500E-01,-5.500E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-5 b,3.242E+02,3.178E+01,-3.178E+01,1.406E+01,5.717E-01,-6.277E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-3693 b,3.242E+02,7.628E+01,-6.992E+01,1.260E+01,3.251E-01,-2.578E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-26 b,3.242E+02,9.535E+00,-9.535E+00,1.480E+01,8.967E-01,-8.967E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HD 202772 A b,3.232E+02,2.225E+01,-2.161E+01,1.732E+01,5.829E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-643 b,3.210E+02,6.357E+01,-6.357E+01,1.278E+01,5.605E-01,-5.605E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-167 e,3.210E+02,5.085E+01,-4.767E+01,1.016E+01,4.200E-01,-4.200E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-115 b,3.210E+02,6.992E+01,-7.310E+01,1.180E+01,3.363E-01,-3.139E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-45 b,3.185E+02,1.971E+01,-1.971E+01,1.112E+01,4.259E-01,-4.259E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-129 b,3.178E+02,3.178E+01,-3.178E+01,1.042E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-190 b,3.178E+02,3.178E+01,-3.178E+01,1.289E+01,1.009E+00,-1.009E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-44 b,3.178E+02,3.178E+01,-3.178E+01,1.222E+01,7.800E-01,-7.800E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-175 b,3.147E+02,4.132E+01,-4.132E+01,1.354E+01,9.079E-01,-9.079E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-185 b,3.115E+02,1.907E+01,-1.907E+01,1.401E+01,8.967E-01,-8.967E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-3688 A b,3.115E+02,3.178E+01,-3.496E+01,1.308E+01,5.380E-01,-4.932E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2202 b,3.108E+02,2.002E+01,-1.869E+01,1.132E+01,5.851E+00,-8.967E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2803 A b,3.099E+02,2.638E+01,-2.225E+01,1.811E+01,3.811E-01,-3.587E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1811 b,3.089E+02,2.415E+01,-2.479E+01,1.114E+01,2.802E-01,-2.578E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-539 b,3.083E+02,9.217E+01,-9.217E+01,8.373E+00,1.906E-01,-1.906E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1130 c,3.083E+02,1.271E+01,-1.271E+01,1.681E+01,3.363E+00,-2.242E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-64 b,3.051E+02,6.357E+01,-6.357E+01,1.882E+01,9.079E-01,-9.079E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-63 b,3.051E+02,3.814E+01,-3.814E+01,1.353E+01,4.372E-01,-4.372E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
NGTS-30 b,3.051E+02,1.780E+01,-1.780E+01,1.040E+01,3.587E-01,-3.587E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-68 b,3.042E+02,7.946E+00,-7.628E+00,1.390E+01,1.121E+00,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-4377 b,3.042E+02,2.829E+01,-2.765E+01,1.511E+01,9.079E-01,-9.079E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-12 b,3.019E+02,4.450E+01,-4.450E+01,1.995E+01,1.906E+00,-1.793E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-892 b,3.019E+02,2.225E+01,-2.225E+01,1.199E+01,2.242E-01,-2.242E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-1 b,3.013E+02,9.217E+00,-8.899E+00,1.697E+01,5.829E-01,-5.268E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-41 b,2.991E+02,2.066E+01,-2.034E+01,1.345E+01,6.725E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-34 b,2.991E+02,2.288E+01,-2.288E+01,1.603E+01,2.130E+00,-2.130E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-849 b,2.988E+02,6.357E+01,-6.357E+01,8.082E+00,3.026E-01,-3.251E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-23 A b,2.981E+02,1.526E+01,-1.398E+01,1.483E+01,2.802E-01,-2.802E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
NGTS-8 b,2.956E+02,1.271E+01,-9.535E+00,1.222E+01,3.363E-01,-3.363E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-140 b,2.956E+02,1.271E+01,-1.271E+01,1.356E+01,1.009E+00,-1.009E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-412 b,2.946E+02,2.416E+01,-2.257E+01,1.485E+01,4.820E-01,-4.820E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2420 b,2.946E+02,2.702E+01,-2.511E+01,1.502E+01,8.295E-01,-8.070E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
TrES-4 b,2.940E+02,2.574E+01,-2.606E+01,1.999E+01,1.042E+00,-9.640E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-55 b,2.927E+02,2.416E+01,-2.416E+01,1.402E+01,2.914E-01,-2.914E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-32 b,2.924E+02,3.178E+01,-3.178E+01,1.400E+01,1.614E+00,-1.076E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2154 b,2.924E+02,6.039E+01,-5.721E+01,1.629E+01,5.941E-01,-5.380E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
XO-1 b,2.902E+02,1.208E+01,-1.208E+01,1.352E+01,5.268E-01,-4.708E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-15 b,2.892E+02,6.674E+01,-6.992E+01,1.617E+01,1.233E+00,-6.389E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-76 b,2.892E+02,1.335E+01,-1.335E+01,2.068E+01,5.604E-01,-5.156E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-16 b,2.886E+02,1.430E+01,-2.257E+01,1.130E+01,9.303E-01,-6.725E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-180 A b,2.860E+02,3.178E+01,-3.178E+01,1.390E+01,4.484E-01,-4.484E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-4 A b,2.860E+02,1.907E+01,-1.907E+01,1.906E+01,5.604E-01,-5.604E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-123 b,2.857E+02,1.144E+01,-1.144E+01,1.477E+01,7.286E-01,-7.286E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-58 b,2.857E+02,2.352E+01,-2.288E+01,1.536E+01,2.242E+00,-2.242E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-145 A b,2.829E+02,1.271E+01,-1.271E+01,1.009E+01,4.484E+00,-4.484E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-28 b,2.825E+02,1.843E+01,-1.843E+01,1.366E+01,3.139E-01,-3.139E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-46 b,2.813E+02,1.189E+02,-1.090E+02,9.079E+00,3.923E-01,-4.035E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-13 b,2.806E+02,8.581E+00,-1.494E+01,1.436E+01,8.855E-01,-8.855E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-31 b,2.797E+02,3.814E+01,-3.814E+01,1.838E+01,2.466E+00,-2.466E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-42 b,2.797E+02,4.450E+01,-4.132E+01,1.435E+01,1.681E+00,-1.681E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-1478 b,2.797E+02,3.496E+01,-3.814E+01,1.199E+01,1.793E+00,-1.121E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-23 b,2.794E+02,3.019E+01,-3.178E+01,1.078E+01,5.268E-01,-6.277E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-44 b,2.791E+02,2.066E+01,-2.129E+01,1.278E+01,1.233E+00,-1.233E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
TOI-2295 b,2.781E+02,1.335E+01,-1.303E+01,1.648E+01,9.528E+00,-5.941E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-12 b,2.775E+02,2.574E+01,-2.479E+01,1.506E+01,8.295E-01,-7.958E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-99 b,2.765E+02,6.357E+00,-6.357E+00,1.188E+01,1.121E-01,-1.121E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-2 b,2.752E+02,2.416E+01,-2.670E+01,1.207E+01,6.165E-01,-6.501E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-59 b,2.743E+02,1.430E+01,-1.430E+01,8.687E+00,7.622E-01,-7.622E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-78 b,2.733E+02,2.543E+01,-2.543E+01,2.309E+01,1.121E+00,-1.121E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
K2-238 b,2.733E+02,4.132E+01,-3.814E+01,1.457E+01,1.681E+00,-1.569E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-45 b,2.733E+02,3.496E+01,-3.814E+01,1.598E+01,2.018E+00,-9.752E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HAT-P-32 b,2.733E+02,5.212E+01,-5.212E+01,2.005E+01,2.800E-01,-2.800E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
KELT-8 b,2.727E+02,1.684E+01,-1.621E+01,2.085E+01,2.018E+00,-1.793E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-176 b,2.717E+02,2.288E+01,-2.193E+01,1.687E+01,5.605E-01,-5.044E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
HATS-11 b,2.702E+02,3.814E+01,-3.814E+01,1.693E+01,8.743E-01,-8.743E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
Kepler-435 b,2.702E+02,4.132E+01,-4.132E+01,2.231E+01,2.018E+00,-2.018E+00,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-79 b,2.702E+02,2.543E+01,-2.543E+01,1.715E+01,4.484E-01,-4.484E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
WASP-98 b,2.695E+02,2.670E+01,-2.416E+01,1.233E+01,4.484E-01,-4.484E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
CoRoT-9 b,2.689E+02,1.780E+01,-1.812E+01,1.195E+01,8.407E-01,-7.062E-01,Exoplanet,NASA Exoplanet Archive,,,,,,
