CM_1787310233_1,T104,4,5,S,63.276478,323.469055,47.412815,55.12138,2.8658591426968103,18.706497,102.489861,0.266519,0.213016,0.22136,0.16457,0.149095,0.055614,0.056925,0.039968,
CM_1787310233_1,T104,4,6,S,63.76091,322.318359,48.118534,54.388088,2.8752597500447856,18.697487,102.461906,0.264721,0.210195,0.217978,0.161488,0.149905,0.056625,0.058791,0.039968,
CM_1787310233_1,T104,5,4,S,63.080746,325.217957,46.70866,55.833672,2.1493067716586958,18.700726,102.517464,0.270303,0.216543,0.227816,0.167035,0.149905,0.054603,0.056925,0.023981,
CM_1787310233_1,T104,5,5,S,63.588341,324.085419,47.42709,55.087578,2.158700644236425,18.691763,102.489517,0.266699,0.212781,0.221975,0.163337,0.149905,0.055614,0.056925,0.039968,
CM_1787310233_1,T104,5,6,S,64.077316,322.932831,48.132511,54.354504,2.1693970459827225,18.683233,102.461563,0.262644,0.20996,0.217978,0.162104,0.150716,0.055614,0.059724,0.055955,
CM_1787310233_1,T104,6,4,S,63.382053,325.855164,46.721642,55.806644,1.4402637863217904,18.688993,102.51712,0.272437,0.216308,0.227816,0.165802,0.150716,0.055614,0.056925,0.047961,
CM_1787310233_1,T104,6,5,S,63.894341,324.722107,47.439804,55.060738,1.4513615112406024,18.680428,102.489174,0.26928,0.213252,0.222897,0.163337,0.149095,0.055614,0.057858,0.047961,
CM_1787310233_1,T104,6,6,S,64.388046,323.568115,48.144978,54.327824,1.4634977029256562,18.67226,102.46122,0.267476,0.20996,0.219208,0.162104,0.153147,0.055614,0.059724,0.055955,
CM_1787310233_1,T104,6,17,S,68.731163,309.159912,55.309166,46.855225,1.6825491587755457,18.602098,102.149231,0.22237,0.176338,0.18047,0.1356,0.131268,0.048536,0.050392,0.047961,
CM_1787310233_1,T104,6,18,S,69.043335,307.72052,55.914375,46.221329,1.6798128489692723,18.596952,102.120644,0.21786,0.172576,0.176781,0.132519,0.122355,0.046514,0.047593,0.039968,
CM_1787310233_1,T104,6,19,S,69.332809,306.263275,56.50766,45.599773,1.686539841345061,18.592216,102.092308,0.215153,0.170695,0.173706,0.130053,0.117493,0.045502,0.045726,0.031974,
CM_1787310233_1,T104,7,17,S,69.090836,309.729218,55.318577,46.835323,0.9683002475540798,18.596085,102.14888,0.220568,0.176338,0.18047,0.134368,0.130458,0.049547,0.050392,0.055955,
CM_1787310233_1,T104,7,18,S,69.407547,308.274323,55.92363,46.201618,0.962953001227552,18.591133,102.1203,0.21696,0.173517,0.176473,0.133135,0.123976,0.047525,0.047593,0.039968,
CM_1787310233_1,T104,7,19,S,69.701447,306.799774,56.516785,45.580147,0.967362679951623,18.586552,102.091957,0.2129,0.17093,0.173706,0.12882,0.118304,0.044491,0.045726,0.039968,
CM_1787310233_1,T104,8,17,S,69.446823,310.325073,55.32687,46.822006,0.2545926763242334,18.592453,102.148529,0.219272,0.176103,0.18047,0.1356,0.128838,0.047525,0.050392,0.055955,
CM_1787310233_1,T104,8,18,S,69.768288,308.854797,55.931789,46.18848,0.24490038421287538,18.587646,102.119949,0.216565,0.173282,0.177088,0.133751,0.123165,0.046514,0.046659,0.031974,
CM_1787310233_1,T104,8,19,S,70.066864,307.362946,56.524834,45.567101,0.2487805236276439,18.58317,102.091606,0.212053,0.17046,0.174014,0.129437,0.117493,0.045502,0.045726,0.031974,
CM_1787310233_1,T104,2,18,S,67.554489,305.749481,55.866356,46.365952,4.5424665418596115,18.643711,102.122009,0.223259,0.176338,0.178933,0.134984,0.124786,0.047525,0.047593,0.023981,
CM_1787310233_1,T104,2,19,S,67.828369,304.360382,56.460384,45.744022,4.559788390338971,18.637852,102.093666,0.220152,0.173282,0.175551,0.131902,0.118304,0.045502,0.046659,0.039968,
CM_1787310233_1,T104,2,20,S,68.075394,302.966095,57.039223,45.138485,4.593566611674452,18.632784,102.065758,0.214826,0.17046,0.172784,0.127588,0.114252,0.044491,0.04386,0.031974,
